asset,curr,gran,high,rfc3339
BTC,EUR,Hour,100697.4375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100678.9140625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100658.375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100658.375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100598.453125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100674.9140625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100658.8828125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100620.4609375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100620.4609375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100607.15625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100610.0703125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100617.7265625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100604.140625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100674.9140625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100648.5390625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100567.46875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100596.9375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100418.4453125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100405.3984375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100404.9453125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100426.046875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100424.3515625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100619.15625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100443.46875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100418.4453125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100395.203125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100392.7578125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100384.59375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100377.359375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100377.359375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100406.96875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100392.8125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100363.234375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100392.7578125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100577.484375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100358.0546875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100382.296875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100596.9375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100588.8828125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100592.90625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100635.9375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100638.125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100640.8046875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100581.3671875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100358.6171875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100581.3671875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100579.4375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100582.03125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100582.03125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100455.859375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100444.4765625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100444.3359375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100382.296875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100579.4375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100707.4296875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100672.7421875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100672.2265625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100635.6796875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100636.0,2025-08-16T00:00:00Z
BTC,EUR,Hour,100650.390625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100627.7734375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100596.2109375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100609.25,2025-08-16T00:00:00Z
BTC,EUR,Hour,100623.8828125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100635.6796875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100586.09375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100598.265625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100634.765625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100612.90625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100595.0546875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100595.0546875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100555.3203125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100555.3203125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100598.265625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100500.65625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100610.5234375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100599.0390625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100680.0,2025-08-16T00:00:00Z
BTC,EUR,Hour,100691.1953125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100663.2578125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100678.3203125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100659.1875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100679.625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100665.4609375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100599.0390625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100665.4609375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100683.9609375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100643.1953125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100638.2421875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100621.7265625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100626.6171875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100617.5546875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100600.578125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100683.9609375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100662.2578125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100556.671875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100600.6328125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100540.8984375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100582.75,2025-08-16T00:00:00Z
BTC,EUR,Hour,100582.75,2025-08-16T00:00:00Z
BTC,EUR,Hour,100588.671875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100588.671875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100611.3984375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100591.375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100565.359375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100638.0703125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100668.71875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100660.0546875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100641.421875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100648.5625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100648.5625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100654.8828125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100658.3828125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100638.0703125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100557.2109375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100560.2578125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100608.7109375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100648.8671875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100622.546875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100535.515625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100551.921875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100551.921875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100533.0234375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100549.8125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100660.1640625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100589.1015625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100584.6484375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100575.609375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100577.8359375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100564.9609375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100601.75,2025-08-16T00:00:00Z
BTC,EUR,Hour,100601.75,2025-08-16T00:00:00Z
BTC,EUR,Hour,100579.140625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100589.1015625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100612.71875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100618.203125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100608.8203125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100321.25,2025-08-16T00:00:00Z
BTC,EUR,Hour,100290.171875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100290.171875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100266.7734375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100337.5,2025-08-16T00:00:00Z
BTC,EUR,Hour,100387.1640625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100423.875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100361.59375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100446.28125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100437.0546875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100445.3125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100463.4921875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100464.9765625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100466.328125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100454.4921875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100466.3203125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100445.5,2025-08-16T00:00:00Z
BTC,EUR,Hour,100465.0546875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100339.1015625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100364.890625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100402.390625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100402.390625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100415.8359375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100421.7109375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100424.6953125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100417.1640625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100406.484375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100328.03125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100400.890625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100417.9375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100388.8671875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100388.8671875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100368.5625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100382.0390625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100385.921875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100386.4921875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100417.9375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100404.4765625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100465.0546875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100446.5,2025-08-16T00:00:00Z
BTC,EUR,Hour,100524.1875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100524.1875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100523.453125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100532.0859375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100530.3515625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100520.6640625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100520.6640625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100532.125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100520.7421875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100518.5546875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100533.203125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100537.9765625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100541.015625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100541.015625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100535.765625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100552.5703125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100523.6796875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100478.421875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100532.125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100525.8828125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100440.9453125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100436.7734375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100482.6328125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100482.6328125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100478.1015625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100496.9765625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100491.8515625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100521.0078125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100485.2890625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100491.2265625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100518.953125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100498.8359375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100525.734375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100525.046875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100537.375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100537.375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100485.2890625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100546.8671875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100396.9375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100438.6484375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100308.21875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100308.21875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100294.765625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100288.7734375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100297.546875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100309.75,2025-08-16T00:00:00Z
BTC,EUR,Hour,100309.75,2025-08-16T00:00:00Z
BTC,EUR,Hour,100328.328125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100320.7890625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100352.78125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100337.4375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100323.7890625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100352.859375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100360.7109375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100374.8046875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100374.8046875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100352.78125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100392.1328125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100327.6640625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100276.2890625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100389.2890625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100388.375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100392.0,2025-08-16T00:00:00Z
BTC,EUR,Hour,100390.1328125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100403.34375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100387.7109375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100387.7109375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100311.2265625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100371.34375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100391.25,2025-08-16T00:00:00Z
BTC,EUR,Hour,100344.59375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100323.6875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100323.6875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100317.2734375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100319.2578125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100286.1875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100391.25,2025-08-16T00:00:00Z
BTC,EUR,Hour,100394.8828125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100392.1328125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100401.3515625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100430.2890625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100430.2890625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100440.7421875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100473.6796875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100465.1953125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100455.921875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100471.8984375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100447.2109375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100484.90625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100483.7421875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100448.0234375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100453.5390625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100448.75,2025-08-16T00:00:00Z
BTC,EUR,Hour,100450.6484375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100399.265625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100399.265625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100483.7421875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100409.75,2025-08-16T00:00:00Z
BTC,EUR,Hour,100460.5625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100481.4296875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100410.4609375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100394.0,2025-08-16T00:00:00Z
BTC,EUR,Hour,100385.9140625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100416.5546875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100438.6875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100434.203125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100435.8984375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100492.3515625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100418.859375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100415.328125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100415.4921875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100415.4921875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100446.1875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100452.8359375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100474.890625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100474.890625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100407.15625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100608.8203125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100564.0234375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100584.1015625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100586.484375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100594.703125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100605.9921875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100605.9921875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100598.6484375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100604.3046875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100596.5390625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100588.296875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100596.96875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100610.59375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100603.171875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100606.578125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100606.578125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100612.921875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100598.6015625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100590.1875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100600.3828125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100590.34375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100583.546875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100592.0546875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100668.2890625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100649.859375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100618.125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100618.125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100609.1484375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100607.5859375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100627.5234375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100583.9765625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100629.046875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100602.3515625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100610.609375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100610.609375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100592.6171875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100592.6171875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100590.2578125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100597.0703125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100602.3515625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100672.7421875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100590.34375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100616.4140625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100618.4453125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100644.4453125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100626.5625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100645.2109375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100675.515625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100674.9375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100642.734375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100632.5078125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100635.3046875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100635.0703125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100622.84375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100622.84375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100641.0,2025-08-16T00:00:00Z
BTC,EUR,Hour,100650.796875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100650.21875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100607.578125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100646.3515625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100616.4140625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100631.8515625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100631.25,2025-08-16T00:00:00Z
BTC,EUR,Hour,100616.4140625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100591.78125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100600.0390625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100600.0390625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100615.59375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100623.0390625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100630.015625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100623.375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100630.015625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100624.5390625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100633.0,2025-08-16T00:00:00Z
BTC,EUR,Hour,100632.7734375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100610.8046875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100610.8046875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100619.96875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100618.375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100624.5390625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100562.5546875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100659.2109375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100635.21875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100619.1484375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100613.4453125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100613.4453125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100607.578125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100617.2578125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100560.75,2025-08-16T00:00:00Z
BTC,EUR,Hour,100587.09375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100610.8046875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100589.0,2025-08-16T00:00:00Z
BTC,EUR,Hour,100585.34375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100588.0390625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100634.4921875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100629.4609375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100615.5859375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100615.5859375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100599.8359375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100585.34375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100601.234375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100610.8046875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100610.7578125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100584.1015625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100573.3359375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100573.3359375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100566.109375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100566.109375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100576.84375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100624.0625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100594.515625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100621.9375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100618.203125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100344.0078125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100623.5390625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100612.109375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100612.109375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100603.1015625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100603.1015625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100621.15625,2025-08-16T00:00:00Z
BTC,EUR,Hour,100641.4921875,2025-08-16T00:00:00Z
BTC,EUR,Hour,100603.328125,2025-08-16T00:00:00Z
BTC,EUR,Hour,100572.234375,2025-08-16T00:00:00Z
BTC,EUR,Hour,100622.546875,2025-08-16T00:00:00Z
