#datatype,string,string,string,double,dateTime:RFC3339
#group,false,false,false,false,false
_measurement,asset,currency,granularity,price,time
crypto_price,ETH,EUR,Day,2665.0606103515624,2021-09-26T00:00:00Z
crypto_price,ETH,EUR,Day,2706.3616650390622,2021-09-27T00:00:00Z
crypto_price,ETH,EUR,Day,2545.6172802734372,2021-09-28T00:00:00Z
crypto_price,ETH,EUR,Day,2531.9523095703125,2021-09-29T00:00:00Z
crypto_price,ETH,EUR,Day,2632.787802734375,2021-09-30T00:00:00Z
crypto_price,ETH,EUR,Day,2872.116005859375,2021-10-01T00:00:00Z
crypto_price,ETH,EUR,Day,2987.0940185546874,2021-10-02T00:00:00Z
crypto_price,ETH,EUR,Day,3002.257080078125,2021-10-03T00:00:00Z
crypto_price,ETH,EUR,Day,2952.9632275390622,2021-10-04T00:00:00Z
crypto_price,ETH,EUR,Day,3050.4191210937497,2021-10-05T00:00:00Z
crypto_price,ETH,EUR,Day,3134.586181640625,2021-10-06T00:00:00Z
crypto_price,ETH,EUR,Day,3145.324853515625,2021-10-07T00:00:00Z
crypto_price,ETH,EUR,Day,3157.773154296875,2021-10-08T00:00:00Z
crypto_price,ETH,EUR,Day,3128.5023583984375,2021-10-09T00:00:00Z
crypto_price,ETH,EUR,Day,3109.2520654296877,2021-10-10T00:00:00Z
crypto_price,ETH,EUR,Day,3132.281303710937,2021-10-11T00:00:00Z
crypto_price,ETH,EUR,Day,3075.446904296875,2021-10-12T00:00:00Z
crypto_price,ETH,EUR,Day,3113.734672851562,2021-10-13T00:00:00Z
crypto_price,ETH,EUR,Day,3295.7537841796875,2021-10-14T00:00:00Z
crypto_price,ETH,EUR,Day,3359.0648193359375,2021-10-15T00:00:00Z
crypto_price,ETH,EUR,Day,3415.99755859375,2021-10-16T00:00:00Z
crypto_price,ETH,EUR,Day,3372.6491455078126,2021-10-17T00:00:00Z
crypto_price,ETH,EUR,Day,3354.2304736328124,2021-10-18T00:00:00Z
crypto_price,ETH,EUR,Day,3340.3037402343753,2021-10-19T00:00:00Z
crypto_price,ETH,EUR,Day,3567.201455078125,2021-10-20T00:00:00Z
crypto_price,ETH,EUR,Day,3749.870908203125,2021-10-21T00:00:00Z
crypto_price,ETH,EUR,Day,3581.101845703125,2021-10-22T00:00:00Z
crypto_price,ETH,EUR,Day,3588.5789208984374,2021-10-23T00:00:00Z
crypto_price,ETH,EUR,Day,3600.6549365234378,2021-10-24T00:00:00Z
crypto_price,ETH,EUR,Day,3651.685737304688,2021-10-25T00:00:00Z
crypto_price,ETH,EUR,Day,3701.285771484375,2021-10-26T00:00:00Z
crypto_price,ETH,EUR,Day,3712.5244140625,2021-10-27T00:00:00Z
crypto_price,ETH,EUR,Day,3681.0388818359374,2021-10-28T00:00:00Z
crypto_price,ETH,EUR,Day,3852.755224609375,2021-10-29T00:00:00Z
crypto_price,ETH,EUR,Day,3829.180654296875,2021-10-30T00:00:00Z
crypto_price,ETH,EUR,Day,3806.38369140625,2021-10-31T00:00:00Z
crypto_price,ETH,EUR,Day,3792.778896484375,2021-11-01T00:00:00Z
crypto_price,ETH,EUR,Day,3974.492690429687,2021-11-02T00:00:00Z
crypto_price,ETH,EUR,Day,4023.2064697265623,2021-11-03T00:00:00Z
crypto_price,ETH,EUR,Day,3969.7543652343747,2021-11-04T00:00:00Z
crypto_price,ETH,EUR,Day,3960.6952685546876,2021-11-05T00:00:00Z
crypto_price,ETH,EUR,Day,3932.71484375,2021-11-06T00:00:00Z
crypto_price,ETH,EUR,Day,4024.3928271484374,2021-11-07T00:00:00Z
crypto_price,ETH,EUR,Day,4163.020634765625,2021-11-08T00:00:00Z
crypto_price,ETH,EUR,Day,4173.740478515625,2021-11-09T00:00:00Z
crypto_price,ETH,EUR,Day,4218.36767578125,2021-11-10T00:00:00Z
crypto_price,ETH,EUR,Day,4180.219794921875,2021-11-11T00:00:00Z
crypto_price,ETH,EUR,Day,4211.369541015625,2021-11-12T00:00:00Z
crypto_price,ETH,EUR,Day,4119.54919921875,2021-11-13T00:00:00Z
crypto_price,ETH,EUR,Day,4112.4823828125,2021-11-14T00:00:00Z
crypto_price,ETH,EUR,Day,4167.189726562499,2021-11-15T00:00:00Z
crypto_price,ETH,EUR,Day,4162.002734375,2021-11-16T00:00:00Z
crypto_price,ETH,EUR,Day,3804.284931640625,2021-11-17T00:00:00Z
crypto_price,ETH,EUR,Day,3838.8560937499997,2021-11-18T00:00:00Z
crypto_price,ETH,EUR,Day,3820.0807031249997,2021-11-19T00:00:00Z
crypto_price,ETH,EUR,Day,3938.05083984375,2021-11-20T00:00:00Z
crypto_price,ETH,EUR,Day,3926.9108203124997,2021-11-21T00:00:00Z
crypto_price,ETH,EUR,Day,3824.3594677734372,2021-11-22T00:00:00Z
crypto_price,ETH,EUR,Day,3899.1121875,2021-11-23T00:00:00Z
crypto_price,ETH,EUR,Day,3890.4503466796878,2021-11-24T00:00:00Z
crypto_price,ETH,EUR,Day,4060.2123388671876,2021-11-25T00:00:00Z
crypto_price,ETH,EUR,Day,4060.18986328125,2021-11-26T00:00:00Z
crypto_price,ETH,EUR,Day,3705.7282275390626,2021-11-27T00:00:00Z
crypto_price,ETH,EUR,Day,3810.9168701171875,2021-11-28T00:00:00Z
crypto_price,ETH,EUR,Day,3956.7321142578126,2021-11-29T00:00:00Z
crypto_price,ETH,EUR,Day,4176.389306640625,2021-11-30T00:00:00Z
crypto_price,ETH,EUR,Day,4222.528076171875,2021-12-01T00:00:00Z
crypto_price,ETH,EUR,Day,4085.5828564453122,2021-12-02T00:00:00Z
crypto_price,ETH,EUR,Day,4114.3553515625,2021-12-03T00:00:00Z
crypto_price,ETH,EUR,Day,3753.087104492188,2021-12-04T00:00:00Z
crypto_price,ETH,EUR,Day,3766.904970703125,2021-12-05T00:00:00Z
crypto_price,ETH,EUR,Day,3880.04908203125,2021-12-06T00:00:00Z
crypto_price,ETH,EUR,Day,3933.7916015625,2021-12-07T00:00:00Z
crypto_price,ETH,EUR,Day,3935.6588671874997,2021-12-08T00:00:00Z
crypto_price,ETH,EUR,Day,3956.0925048828126,2021-12-09T00:00:00Z
crypto_price,ETH,EUR,Day,3749.4107861328125,2021-12-10T00:00:00Z
crypto_price,ETH,EUR,Day,3625.7607421875,2021-12-11T00:00:00Z
crypto_price,ETH,EUR,Day,3691.4315087890627,2021-12-12T00:00:00Z
crypto_price,ETH,EUR,Day,3665.6241796875,2021-12-13T00:00:00Z
crypto_price,ETH,EUR,Day,3442.3540771484377,2021-12-14T00:00:00Z
crypto_price,ETH,EUR,Day,3622.8210009765626,2021-12-15T00:00:00Z
crypto_price,ETH,EUR,Day,3637.5232177734374,2021-12-16T00:00:00Z
crypto_price,ETH,EUR,Day,3525.72802734375,2021-12-17T00:00:00Z
crypto_price,ETH,EUR,Day,3556.810356445312,2021-12-18T00:00:00Z
crypto_price,ETH,EUR,Day,3582.6000341796876,2021-12-19T00:00:00Z
crypto_price,ETH,EUR,Day,3540.203125,2021-12-20T00:00:00Z
crypto_price,ETH,EUR,Day,3597.868671875,2021-12-21T00:00:00Z
crypto_price,ETH,EUR,Day,3611.4658203125,2021-12-22T00:00:00Z
crypto_price,ETH,EUR,Day,3662.673544921875,2021-12-23T00:00:00Z
crypto_price,ETH,EUR,Day,3655.448876953125,2021-12-24T00:00:00Z
crypto_price,ETH,EUR,Day,3660.1691064453125,2021-12-25T00:00:00Z
crypto_price,ETH,EUR,Day,3630.1674609375,2021-12-26T00:00:00Z
crypto_price,ETH,EUR,Day,3644.8697900390625,2021-12-27T00:00:00Z
crypto_price,ETH,EUR,Day,3565.307294921875,2021-12-28T00:00:00Z
crypto_price,ETH,EUR,Day,3387.18310546875,2021-12-29T00:00:00Z
crypto_price,ETH,EUR,Day,3329.9926123046876,2021-12-30T00:00:00Z
crypto_price,ETH,EUR,Day,3366.0165283203123,2021-12-31T00:00:00Z
crypto_price,ETH,EUR,Day,3320.9596435546873,2022-01-01T00:00:00Z
crypto_price,ETH,EUR,Day,3383.4356152343753,2022-01-02T00:00:00Z
crypto_price,ETH,EUR,Day,3392.449521484375,2022-01-03T00:00:00Z
crypto_price,ETH,EUR,Day,3440.7952343750003,2022-01-04T00:00:00Z
crypto_price,ETH,EUR,Day,3400.7423095703125,2022-01-05T00:00:00Z
crypto_price,ETH,EUR,Day,3142.1111572265627,2022-01-06T00:00:00Z
crypto_price,ETH,EUR,Day,3027.6305322265625,2022-01-07T00:00:00Z
crypto_price,ETH,EUR,Day,2858.7444531250003,2022-01-08T00:00:00Z
crypto_price,ETH,EUR,Day,2829.4731689453124,2022-01-09T00:00:00Z
crypto_price,ETH,EUR,Day,2804.3830126953126,2022-01-10T00:00:00Z
crypto_price,ETH,EUR,Day,2867.385986328125,2022-01-11T00:00:00Z
crypto_price,ETH,EUR,Day,2978.73671875,2022-01-12T00:00:00Z
crypto_price,ETH,EUR,Day,2966.9341943359377,2022-01-13T00:00:00Z
crypto_price,ETH,EUR,Day,2924.8573486328123,2022-01-14T00:00:00Z
crypto_price,ETH,EUR,Day,2954.3811669921874,2022-01-15T00:00:00Z
crypto_price,ETH,EUR,Day,2967.1074560546876,2022-01-16T00:00:00Z
crypto_price,ETH,EUR,Day,2943.8572998046875,2022-01-17T00:00:00Z
crypto_price,ETH,EUR,Day,2839.9726806640624,2022-01-18T00:00:00Z
crypto_price,ETH,EUR,Day,2803.5582421874997,2022-01-19T00:00:00Z
crypto_price,ETH,EUR,Day,2881.4704248046874,2022-01-20T00:00:00Z
crypto_price,ETH,EUR,Day,2681.5403662109375,2022-01-21T00:00:00Z
crypto_price,ETH,EUR,Day,2312.47451171875,2022-01-22T00:00:00Z
crypto_price,ETH,EUR,Day,2249.5029589843753,2022-01-23T00:00:00Z
crypto_price,ETH,EUR,Day,2240.9878857421872,2022-01-24T00:00:00Z
crypto_price,ETH,EUR,Day,2217.4141455078125,2022-01-25T00:00:00Z
crypto_price,ETH,EUR,Day,2406.0736083984375,2022-01-26T00:00:00Z
crypto_price,ETH,EUR,Day,2257.116572265625,2022-01-27T00:00:00Z
crypto_price,ETH,EUR,Day,2292.47623046875,2022-01-28T00:00:00Z
crypto_price,ETH,EUR,Day,2364.61328125,2022-01-29T00:00:00Z
crypto_price,ETH,EUR,Day,2367.96771484375,2022-01-30T00:00:00Z
crypto_price,ETH,EUR,Day,2406.8941650390625,2022-01-31T00:00:00Z
crypto_price,ETH,EUR,Day,2499.490048828125,2022-02-01T00:00:00Z
crypto_price,ETH,EUR,Day,2483.1896240234373,2022-02-02T00:00:00Z
crypto_price,ETH,EUR,Day,2409.32470703125,2022-02-03T00:00:00Z
crypto_price,ETH,EUR,Day,2612.7027783203125,2022-02-04T00:00:00Z
crypto_price,ETH,EUR,Day,2671.6299072265624,2022-02-05T00:00:00Z
crypto_price,ETH,EUR,Day,2679.4954248046874,2022-02-06T00:00:00Z
crypto_price,ETH,EUR,Day,2788.187265625,2022-02-07T00:00:00Z
crypto_price,ETH,EUR,Day,2826.6322021484375,2022-02-08T00:00:00Z
crypto_price,ETH,EUR,Day,2859.763671875,2022-02-09T00:00:00Z
crypto_price,ETH,EUR,Day,2866.248818359375,2022-02-10T00:00:00Z
crypto_price,ETH,EUR,Day,2751.7444873046875,2022-02-11T00:00:00Z
crypto_price,ETH,EUR,Day,2629.320634765625,2022-02-12T00:00:00Z
crypto_price,ETH,EUR,Day,2602.380654296875,2022-02-13T00:00:00Z
crypto_price,ETH,EUR,Day,2619.812514648437,2022-02-14T00:00:00Z
crypto_price,ETH,EUR,Day,2809.901611328125,2022-02-15T00:00:00Z
crypto_price,ETH,EUR,Day,2803.207534179687,2022-02-16T00:00:00Z
crypto_price,ETH,EUR,Day,2776.2711279296873,2022-02-17T00:00:00Z
crypto_price,ETH,EUR,Day,2586.9463916015625,2022-02-18T00:00:00Z
crypto_price,ETH,EUR,Day,2499.660400390625,2022-02-19T00:00:00Z
crypto_price,ETH,EUR,Day,2442.9141650390625,2022-02-20T00:00:00Z
crypto_price,ETH,EUR,Day,2423.84251953125,2022-02-21T00:00:00Z
crypto_price,ETH,EUR,Day,2344.27880859375,2022-02-22T00:00:00Z
crypto_price,ETH,EUR,Day,2421.898935546875,2022-02-23T00:00:00Z
crypto_price,ETH,EUR,Day,2422.75638671875,2022-02-24T00:00:00Z
crypto_price,ETH,EUR,Day,2510.47552734375,2022-02-25T00:00:00Z
crypto_price,ETH,EUR,Day,2540.5089648437497,2022-02-26T00:00:00Z
crypto_price,ETH,EUR,Day,2514.9871435546875,2022-02-27T00:00:00Z
crypto_price,ETH,EUR,Day,2619.4502001953124,2022-02-28T00:00:00Z
crypto_price,ETH,EUR,Day,2719.8812353515623,2022-03-01T00:00:00Z
crypto_price,ETH,EUR,Day,2730.3506689453125,2022-03-02T00:00:00Z
crypto_price,ETH,EUR,Day,2673.220029296875,2022-03-03T00:00:00Z
crypto_price,ETH,EUR,Day,2562.901870117187,2022-03-04T00:00:00Z
crypto_price,ETH,EUR,Day,2455.789677734375,2022-03-05T00:00:00Z
crypto_price,ETH,EUR,Day,2449.380126953125,2022-03-06T00:00:00Z
crypto_price,ETH,EUR,Day,2423.9010009765625,2022-03-07T00:00:00Z
crypto_price,ETH,EUR,Day,2395.3382861328128,2022-03-08T00:00:00Z
crypto_price,ETH,EUR,Day,2525.8708740234374,2022-03-09T00:00:00Z
crypto_price,ETH,EUR,Day,2467.6275830078125,2022-03-10T00:00:00Z
crypto_price,ETH,EUR,Day,2424.741533203125,2022-03-11T00:00:00Z
crypto_price,ETH,EUR,Day,2394.0799560546875,2022-03-12T00:00:00Z
crypto_price,ETH,EUR,Day,2384.07330078125,2022-03-13T00:00:00Z
crypto_price,ETH,EUR,Day,2380.5416650390625,2022-03-14T00:00:00Z
crypto_price,ETH,EUR,Day,2434.8309179687503,2022-03-15T00:00:00Z
crypto_price,ETH,EUR,Day,2524.937939453125,2022-03-16T00:00:00Z
crypto_price,ETH,EUR,Day,2555.6481201171873,2022-03-17T00:00:00Z
crypto_price,ETH,EUR,Day,2696.5593212890626,2022-03-18T00:00:00Z
crypto_price,ETH,EUR,Day,2699.9977392578126,2022-03-19T00:00:00Z
crypto_price,ETH,EUR,Day,2678.6551513671875,2022-03-20T00:00:00Z
crypto_price,ETH,EUR,Day,2677.8352880859375,2022-03-21T00:00:00Z
crypto_price,ETH,EUR,Day,2771.2401953125,2022-03-22T00:00:00Z
crypto_price,ETH,EUR,Day,2765.5123046875,2022-03-23T00:00:00Z
crypto_price,ETH,EUR,Day,2841.7021728515624,2022-03-24T00:00:00Z
crypto_price,ETH,EUR,Day,2898.60552734375,2022-03-25T00:00:00Z
crypto_price,ETH,EUR,Day,2869.66904296875,2022-03-26T00:00:00Z
crypto_price,ETH,EUR,Day,3001.864936523438,2022-03-27T00:00:00Z
crypto_price,ETH,EUR,Day,3122.9798583984375,2022-03-28T00:00:00Z
crypto_price,ETH,EUR,Day,3134.033212890625,2022-03-29T00:00:00Z
crypto_price,ETH,EUR,Day,3086.3689013671874,2022-03-30T00:00:00Z
crypto_price,ETH,EUR,Day,3097.9508593749997,2022-03-31T00:00:00Z
crypto_price,ETH,EUR,Day,3148.3326708984378,2022-04-01T00:00:00Z
crypto_price,ETH,EUR,Day,3195.762744140625,2022-04-02T00:00:00Z
crypto_price,ETH,EUR,Day,3240.2163378906253,2022-04-03T00:00:00Z
crypto_price,ETH,EUR,Day,3229.0134033203126,2022-04-04T00:00:00Z
crypto_price,ETH,EUR,Day,3239.5376220703124,2022-04-05T00:00:00Z
crypto_price,ETH,EUR,Day,3127.7392919921876,2022-04-06T00:00:00Z
crypto_price,ETH,EUR,Day,2993.4593310546875,2022-04-07T00:00:00Z
crypto_price,ETH,EUR,Day,3045.176708984375,2022-04-08T00:00:00Z
crypto_price,ETH,EUR,Day,3004.830654296875,2022-04-09T00:00:00Z
crypto_price,ETH,EUR,Day,3041.521987304687,2022-04-10T00:00:00Z
crypto_price,ETH,EUR,Day,2952.5628271484375,2022-04-11T00:00:00Z
crypto_price,ETH,EUR,Day,2831.0408789062503,2022-04-12T00:00:00Z
crypto_price,ETH,EUR,Day,2874.7110205078125,2022-04-13T00:00:00Z
crypto_price,ETH,EUR,Day,2884.4964746093747,2022-04-14T00:00:00Z
crypto_price,ETH,EUR,Day,2825.6275146484377,2022-04-15T00:00:00Z
crypto_price,ETH,EUR,Day,2851.9271875,2022-04-16T00:00:00Z
crypto_price,ETH,EUR,Day,2851.1133203125,2022-04-17T00:00:00Z
crypto_price,ETH,EUR,Day,2847.481948242187,2022-04-18T00:00:00Z
crypto_price,ETH,EUR,Day,2902.1550732421874,2022-04-19T00:00:00Z
crypto_price,ETH,EUR,Day,2920.8148291015623,2022-04-20T00:00:00Z
crypto_price,ETH,EUR,Day,2919.04498046875,2022-04-21T00:00:00Z
crypto_price,ETH,EUR,Day,2804.8091113281253,2022-04-22T00:00:00Z
crypto_price,ETH,EUR,Day,2761.2282080078126,2022-04-23T00:00:00Z
crypto_price,ETH,EUR,Day,2740.4583740234375,2022-04-24T00:00:00Z
crypto_price,ETH,EUR,Day,2822.087685546875,2022-04-25T00:00:00Z
crypto_price,ETH,EUR,Day,2827.478271484375,2022-04-26T00:00:00Z
crypto_price,ETH,EUR,Day,2764.2723242187503,2022-04-27T00:00:00Z
crypto_price,ETH,EUR,Day,2833.1239892578124,2022-04-28T00:00:00Z
crypto_price,ETH,EUR,Day,2802.375771484375,2022-04-29T00:00:00Z
crypto_price,ETH,EUR,Day,2694.036850585938,2022-04-30T00:00:00Z
crypto_price,ETH,EUR,Day,2696.808505859375,2022-05-01T00:00:00Z
crypto_price,ETH,EUR,Day,2739.4186767578126,2022-05-02T00:00:00Z
crypto_price,ETH,EUR,Day,2721.503676757812,2022-05-03T00:00:00Z
crypto_price,ETH,EUR,Day,2793.08193359375,2022-05-04T00:00:00Z
crypto_price,ETH,EUR,Day,2779.4915771484375,2022-05-05T00:00:00Z
crypto_price,ETH,EUR,Day,2619.377890625,2022-05-06T00:00:00Z
crypto_price,ETH,EUR,Day,2562.600356445312,2022-05-07T00:00:00Z
crypto_price,ETH,EUR,Day,2505.14203125,2022-05-08T00:00:00Z
crypto_price,ETH,EUR,Day,2404.6142578125,2022-05-09T00:00:00Z
crypto_price,ETH,EUR,Day,2325.3217431640624,2022-05-10T00:00:00Z
crypto_price,ETH,EUR,Day,2319.3665771484375,2022-05-11T00:00:00Z
crypto_price,ETH,EUR,Day,2069.9123046875,2022-05-12T00:00:00Z
crypto_price,ETH,EUR,Day,2063.7821337890628,2022-05-13T00:00:00Z
crypto_price,ETH,EUR,Day,1985.0303295898439,2022-05-14T00:00:00Z
crypto_price,ETH,EUR,Day,2074.102763671875,2022-05-15T00:00:00Z
crypto_price,ETH,EUR,Day,2063.4412890625,2022-05-16T00:00:00Z
crypto_price,ETH,EUR,Day,2010.5987841796875,2022-05-17T00:00:00Z
crypto_price,ETH,EUR,Day,1994.241455078125,2022-05-18T00:00:00Z
crypto_price,ETH,EUR,Day,1920.6748046875,2022-05-19T00:00:00Z
crypto_price,ETH,EUR,Day,1947.9815698242187,2022-05-20T00:00:00Z
crypto_price,ETH,EUR,Day,1881.8379125976562,2022-05-21T00:00:00Z
crypto_price,ETH,EUR,Day,1940.0927661132814,2022-05-22T00:00:00Z
crypto_price,ETH,EUR,Day,1957.201999511719,2022-05-23T00:00:00Z
crypto_price,ETH,EUR,Day,1867.2261621093749,2022-05-24T00:00:00Z
crypto_price,ETH,EUR,Day,1883.517783203125,2022-05-25T00:00:00Z
crypto_price,ETH,EUR,Day,1835.4311938476562,2022-05-26T00:00:00Z
crypto_price,ETH,EUR,Day,1695.5603588867189,2022-05-27T00:00:00Z
crypto_price,ETH,EUR,Day,1662.1975073242188,2022-05-28T00:00:00Z
crypto_price,ETH,EUR,Day,1698.424853515625,2022-05-29T00:00:00Z
crypto_price,ETH,EUR,Day,1864.529013671875,2022-05-30T00:00:00Z
crypto_price,ETH,EUR,Day,1866.5332373046876,2022-05-31T00:00:00Z
crypto_price,ETH,EUR,Day,1837.4924560546874,2022-06-01T00:00:00Z
crypto_price,ETH,EUR,Day,1720.95869140625,2022-06-02T00:00:00Z
crypto_price,ETH,EUR,Day,1712.171337890625,2022-06-03T00:00:00Z
crypto_price,ETH,EUR,Day,1692.30005859375,2022-06-04T00:00:00Z
crypto_price,ETH,EUR,Day,1706.5481762695313,2022-06-05T00:00:00Z
crypto_price,ETH,EUR,Day,1789.2518359375,2022-06-06T00:00:00Z
crypto_price,ETH,EUR,Day,1744.805322265625,2022-06-07T00:00:00Z
crypto_price,ETH,EUR,Day,1713.920087890625,2022-06-08T00:00:00Z
crypto_price,ETH,EUR,Day,1707.8115673828124,2022-06-09T00:00:00Z
crypto_price,ETH,EUR,Day,1693.2591235351563,2022-06-10T00:00:00Z
crypto_price,ETH,EUR,Day,1597.9849609375,2022-06-11T00:00:00Z
crypto_price,ETH,EUR,Day,1470.6787060546876,2022-06-12T00:00:00Z
crypto_price,ETH,EUR,Day,1383.41947265625,2022-06-13T00:00:00Z
crypto_price,ETH,EUR,Day,1209.4733544921874,2022-06-14T00:00:00Z
crypto_price,ETH,EUR,Day,1189.4650732421874,2022-06-15T00:00:00Z
crypto_price,ETH,EUR,Day,1196.6828100585938,2022-06-16T00:00:00Z
crypto_price,ETH,EUR,Day,1060.0590795898438,2022-06-17T00:00:00Z
crypto_price,ETH,EUR,Day,1044.8978613281251,2022-06-18T00:00:00Z
crypto_price,ETH,EUR,Day,1098.3833203125,2022-06-19T00:00:00Z
crypto_price,ETH,EUR,Day,1106.2472436523437,2022-06-20T00:00:00Z
crypto_price,ETH,EUR,Day,1126.13283203125,2022-06-21T00:00:00Z
crypto_price,ETH,EUR,Day,1070.2858862304688,2022-06-22T00:00:00Z
crypto_price,ETH,EUR,Day,1092.6625659179688,2022-06-23T00:00:00Z
crypto_price,ETH,EUR,Day,1176.903903808594,2022-06-24T00:00:00Z
crypto_price,ETH,EUR,Day,1186.1126806640625,2022-06-25T00:00:00Z
crypto_price,ETH,EUR,Day,1209.8034155273438,2022-06-26T00:00:00Z
crypto_price,ETH,EUR,Day,1168.8234838867188,2022-06-27T00:00:00Z
crypto_price,ETH,EUR,Day,1170.6862377929688,2022-06-28T00:00:00Z
crypto_price,ETH,EUR,Day,1096.22732421875,2022-06-29T00:00:00Z
crypto_price,ETH,EUR,Day,1057.862587890625,2022-06-30T00:00:00Z
crypto_price,ETH,EUR,Day,1057.9093432617187,2022-07-01T00:00:00Z
crypto_price,ETH,EUR,Day,1032.0014770507812,2022-07-02T00:00:00Z
crypto_price,ETH,EUR,Day,1041.2502587890626,2022-07-03T00:00:00Z
crypto_price,ETH,EUR,Day,1108.4299243164064,2022-07-04T00:00:00Z
crypto_price,ETH,EUR,Day,1127.1185498046875,2022-07-05T00:00:00Z
crypto_price,ETH,EUR,Day,1176.7353369140624,2022-07-06T00:00:00Z
crypto_price,ETH,EUR,Day,1230.32140625,2022-07-07T00:00:00Z
crypto_price,ETH,EUR,Day,1245.698125,2022-07-08T00:00:00Z
crypto_price,ETH,EUR,Day,1209.12109375,2022-07-09T00:00:00Z
crypto_price,ETH,EUR,Day,1196.5680346679687,2022-07-10T00:00:00Z
crypto_price,ETH,EUR,Day,1152.2972705078125,2022-07-11T00:00:00Z
crypto_price,ETH,EUR,Day,1092.176220703125,2022-07-12T00:00:00Z
crypto_price,ETH,EUR,Day,1112.3726196289062,2022-07-13T00:00:00Z
crypto_price,ETH,EUR,Day,1205.2097192382812,2022-07-14T00:00:00Z
crypto_price,ETH,EUR,Day,1270.906623535156,2022-07-15T00:00:00Z
crypto_price,ETH,EUR,Day,1386.7705102539062,2022-07-16T00:00:00Z
crypto_price,ETH,EUR,Day,1370.330068359375,2022-07-17T00:00:00Z
crypto_price,ETH,EUR,Day,1564.6456176757813,2022-07-18T00:00:00Z
crypto_price,ETH,EUR,Day,1595.2459545898437,2022-07-19T00:00:00Z
crypto_price,ETH,EUR,Day,1581.3159106445314,2022-07-20T00:00:00Z
crypto_price,ETH,EUR,Day,1565.7029345703127,2022-07-21T00:00:00Z
crypto_price,ETH,EUR,Day,1617.9454492187501,2022-07-22T00:00:00Z
crypto_price,ETH,EUR,Day,1561.8251049804687,2022-07-23T00:00:00Z
crypto_price,ETH,EUR,Day,1624.828935546875,2022-07-24T00:00:00Z
crypto_price,ETH,EUR,Day,1576.6561328125,2022-07-25T00:00:00Z
crypto_price,ETH,EUR,Day,1424.7726293945311,2022-07-26T00:00:00Z
crypto_price,ETH,EUR,Day,1607.1790234374998,2022-07-27T00:00:00Z
crypto_price,ETH,EUR,Day,1745.478369140625,2022-07-28T00:00:00Z
crypto_price,ETH,EUR,Day,1723.9706420898438,2022-07-29T00:00:00Z
crypto_price,ETH,EUR,Day,1703.779052734375,2022-07-30T00:00:00Z
crypto_price,ETH,EUR,Day,1711.7301220703125,2022-07-31T00:00:00Z
crypto_price,ETH,EUR,Day,1664.2820141601562,2022-08-01T00:00:00Z
crypto_price,ETH,EUR,Day,1644.020263671875,2022-08-02T00:00:00Z
crypto_price,ETH,EUR,Day,1651.26259765625,2022-08-03T00:00:00Z
crypto_price,ETH,EUR,Day,1634.1901953125,2022-08-04T00:00:00Z
crypto_price,ETH,EUR,Day,1705.9600732421875,2022-08-05T00:00:00Z
crypto_price,ETH,EUR,Day,1715.665,2022-08-06T00:00:00Z
crypto_price,ETH,EUR,Day,1698.2894311523437,2022-08-07T00:00:00Z
crypto_price,ETH,EUR,Day,1777.3694458007812,2022-08-08T00:00:00Z
crypto_price,ETH,EUR,Day,1754.4428198242188,2022-08-09T00:00:00Z
crypto_price,ETH,EUR,Day,1824.0547485351562,2022-08-10T00:00:00Z
crypto_price,ETH,EUR,Day,1871.8386303710936,2022-08-11T00:00:00Z
crypto_price,ETH,EUR,Day,1911.3314501953125,2022-08-12T00:00:00Z
crypto_price,ETH,EUR,Day,1964.5339575195312,2022-08-13T00:00:00Z
crypto_price,ETH,EUR,Day,1974.856240234375,2022-08-14T00:00:00Z
crypto_price,ETH,EUR,Day,1961.1473022460937,2022-08-15T00:00:00Z
crypto_price,ETH,EUR,Day,1886.1137573242188,2022-08-16T00:00:00Z
crypto_price,ETH,EUR,Day,1922.0989233398436,2022-08-17T00:00:00Z
crypto_price,ETH,EUR,Day,1861.4104833984375,2022-08-18T00:00:00Z
crypto_price,ETH,EUR,Day,1831.7217846679687,2022-08-19T00:00:00Z
crypto_price,ETH,EUR,Day,1650.6511791992189,2022-08-20T00:00:00Z
crypto_price,ETH,EUR,Day,1639.3849072265625,2022-08-21T00:00:00Z
crypto_price,ETH,EUR,Day,1635.7531616210938,2022-08-22T00:00:00Z
crypto_price,ETH,EUR,Day,1676.0933227539062,2022-08-23T00:00:00Z
crypto_price,ETH,EUR,Day,1695.705810546875,2022-08-24T00:00:00Z
crypto_price,ETH,EUR,Day,1721.3315014648438,2022-08-25T00:00:00Z
crypto_price,ETH,EUR,Day,1696.6763916015625,2022-08-26T00:00:00Z
crypto_price,ETH,EUR,Day,1525.5757348632812,2022-08-27T00:00:00Z
crypto_price,ETH,EUR,Day,1515.0351611328124,2022-08-28T00:00:00Z
crypto_price,ETH,EUR,Day,1558.3666967773438,2022-08-29T00:00:00Z
crypto_price,ETH,EUR,Day,1597.518515625,2022-08-30T00:00:00Z
crypto_price,ETH,EUR,Day,1609.5439916992186,2022-08-31T00:00:00Z
crypto_price,ETH,EUR,Day,1604.0434643554686,2022-09-01T00:00:00Z
crypto_price,ETH,EUR,Day,1644.5777172851563,2022-09-02T00:00:00Z
crypto_price,ETH,EUR,Day,1589.556298828125,2022-09-03T00:00:00Z
crypto_price,ETH,EUR,Day,1592.0635766601563,2022-09-04T00:00:00Z
