measure,asset,curr,gran,high,rfc3339
crypto_price,ADA,EUR,Hour,3984.477783203125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3981.03662109375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3979.59814453125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3979.9091796875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3980.37255859375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3991.5166015625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3969.4013671875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3957.2841796875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3955.495849609375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3959.81689453125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3954.527099609375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3954.4580078125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3956.264892578125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3957.913330078125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3961.3935546875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3959.85498046875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3963.902099609375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3968.950439453125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3969.00146484375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3970.023193359375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3970.023193359375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3972.692138671875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3973.88916015625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3965.3779296875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3954.181640625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3958.322998046875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3962.061767578125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3954.100341796875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3954.541259765625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3954.582763671875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3955.849853515625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3954.29345703125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3953.369384765625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3962.00634765625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3955.018310546875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3953.775146484375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3956.67822265625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3958.542236328125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3959.356201171875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3960.22314453125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3960.009521484375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3954.566162109375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3994.5234375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3979.636962890625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3975.656494140625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3927.178466796875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3923.4560546875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3919.1787109375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3914.03857421875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3915.9443359375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3915.94287109375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3925.44873046875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3915.802734375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3921.40283203125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3924.54345703125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3930.09619140625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3926.77197265625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3923.440673828125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3926.492431640625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3921.06298828125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3926.984619140625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3927.544189453125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3928.99853515625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3937.316162109375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3937.756591796875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3936.441162109375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3943.989990234375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3940.790771484375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3939.8583984375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3926.980712890625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3940.537109375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3932.3447265625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3932.39990234375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3920.16845703125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3921.552978515625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3921.904541015625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3926.021484375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3933.943115234375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3936.49462890625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3933.274658203125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3939.375732421875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3919.842041015625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3920.589599609375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3922.811279296875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3921.118896484375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3919.541748046875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3918.574951171875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3918.638427734375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3922.406494140625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3914.525146484375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3911.717529296875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3914.06689453125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3913.581787109375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3905.15478515625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3954.888916015625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3918.986083984375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3937.2353515625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3918.378173828125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3911.6953125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3926.544677734375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3922.919677734375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3922.18505859375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3921.138916015625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3917.23193359375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3912.621337890625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3910.771728515625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3906.279052734375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3901.376708984375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3902.119873046875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3909.189697265625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3911.56201171875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3911.063720703125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3912.30029296875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3902.635986328125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3978.34619140625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3945.821533203125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3954.109130859375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3977.94677734375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3981.016845703125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3977.63671875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3978.146728515625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3976.952880859375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3976.32568359375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3976.449462890625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3974.441162109375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3973.289794921875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3976.671142578125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3976.68505859375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3977.20556640625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3975.44775390625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3973.592529296875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3970.236572265625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3973.866455078125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3973.79833984375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3970.884033203125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3974.860107421875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3975.731689453125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3976.345947265625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3979.63671875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3976.48046875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3969.321533203125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3975.768798828125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3969.642333984375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3975.400634765625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3975.965087890625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3971.2880859375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3969.48095703125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3972.439453125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3967.33740234375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3973.957763671875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3954.132080078125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3976.45947265625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3977.42822265625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3954.73876953125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3956.349365234375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3958.0732421875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3958.5185546875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3955.136474609375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3955.129638671875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3952.87109375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3949.1728515625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3954.5634765625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3954.42138671875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3950.012451171875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3945.787841796875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3946.92236328125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3942.814208984375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3948.937255859375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3976.84375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3952.745361328125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3958.022705078125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3978.0224609375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3976.164306640625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3977.400390625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3976.480224609375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3974.775634765625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3973.13671875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3955.8798828125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3962.69189453125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3965.96044921875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3967.64111328125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3964.517578125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3966.2373046875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3966.17724609375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3965.654296875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3964.196533203125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3995.46240234375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3979.882568359375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3989.681396484375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3964.861328125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3967.660888671875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3970.563232421875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3971.96826171875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3972.27490234375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3973.99609375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3967.75537109375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3975.71826171875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3975.547119140625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3975.5146484375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3975.74853515625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3974.879638671875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3971.82373046875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3970.24755859375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3977.62646484375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3970.293701171875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3966.93310546875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3965.479736328125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3968.183837890625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3969.760498046875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3967.461669921875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3964.741943359375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3966.043701171875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3966.687744140625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3966.185546875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3965.229736328125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3960.558349609375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3960.076904296875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3961.932373046875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3963.55029296875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3963.44580078125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3964.280029296875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3962.408447265625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3970.65478515625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3970.668212890625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3973.454345703125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3971.351806640625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3970.438720703125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3975.138427734375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3971.57763671875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3968.241943359375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3967.4462890625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3974.335693359375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3965.66650390625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3968.62451171875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3969.417236328125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3969.97412109375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3969.489013671875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3966.27783203125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3963.796142578125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3969.727294921875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3970.474609375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3977.144287109375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3973.337646484375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3973.138427734375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3976.84521484375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3978.090576171875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3978.4169921875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3980.337646484375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3981.513671875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3977.223388671875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3981.22412109375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3978.346923828125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3974.2021484375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3977.1455078125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3978.2802734375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3979.0732421875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3978.264404296875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3980.272216796875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3963.316162109375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3970.3857421875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3972.448486328125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3963.578125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3958.984375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3958.963134765625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3958.929443359375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3974.618896484375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3975.521728515625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3963.402099609375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3979.314697265625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3979.58203125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3973.901123046875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3989.13818359375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3953.3427734375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3958.55224609375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3955.776123046875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3981.303466796875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3956.12548828125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3956.70166015625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3972.41064453125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3958.8564453125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3995.224609375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3965.926025390625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3967.647216796875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3967.611328125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3969.546142578125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3963.0126953125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3969.378662109375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3970.22705078125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3972.16064453125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3972.457275390625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3974.34130859375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3973.243896484375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3974.6845703125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3965.46484375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3969.540771484375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3952.8056640625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3954.87939453125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3967.197509765625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3969.835205078125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3970.87255859375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3971.353271484375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3974.296142578125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3974.354736328125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3965.270263671875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3975.307373046875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3976.7529296875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3975.612548828125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3973.976806640625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3972.455810546875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3975.3125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3972.86181640625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3976.005615234375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3955.803955078125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3966.64501953125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3964.928466796875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3951.778076171875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3968.0263671875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3968.62939453125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3971.359130859375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3971.285888671875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3970.3134765625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3965.03515625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3971.808349609375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3972.84912109375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3975.42626953125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3972.035400390625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3968.001220703125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3965.49853515625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3965.4345703125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3972.483154296875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3963.227783203125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3970.163818359375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3957.331298828125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3971.18359375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3969.2177734375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3970.124755859375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3966.387451171875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3969.837158203125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3970.95166015625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3972.411865234375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3971.442626953125,2025-08-15T00:00:00Z
